Ins Auto Telemetry Data Record
Record Time: 2026-06-22T19:39:42.229537
============================================================

Trajectory Points: 578
Waypoints: 238

Trajectory Points (x, y, mode, timestamp):
  500.68, 119.45, 4, 1782128349.8544345
  500.55, 143.53, 4, 1782128349.8547068
  492.87, 166.39, 4, 1782128349.8548234
  474.86, 180.33, 4, 1782128350.2974572
  455.81, 180.86, 4, 1782128350.299906
  441.15, 171.65, 4, 1782128350.299965
  433.44, 157.46, 4, 1782128350.3000886
  431.94, 141.43, 4, 1782128350.3001986
  433.92, 125.40, 4, 1782128350.3213956
  436.88, 109.52, 4, 1782128350.5889473
  439.80, 93.63, 4, 1782128350.5903187
  442.48, 77.69, 4, 1782128350.5903504
  445.15, 61.75, 4, 1782128350.7468693
  447.81, 45.81, 4, 1782128350.7471092
  450.47, 29.87, 4, 1782128351.1763592
  453.12, 13.93, 4, 1782128351.1787674
  455.77, -2.01, 4, 1782128351.1789203
  458.41, -17.95, 4, 1782128351.1789567
  461.04, -33.90, 4, 1782128351.1790607
  463.62, -49.85, 4, 1782128351.200812
  466.23, -65.80, 4, 1782128351.6555293
  468.84, -81.75, 4, 1782128351.6581824
  471.46, -97.69, 4, 1782128351.658426
  474.05, -113.64, 4, 1782128351.6590667
  476.60, -129.60, 4, 1782128351.6595492
  479.11, -145.57, 4, 1782128351.6804566
  481.53, -161.54, 4, 1782128351.94511
  483.94, -177.52, 4, 1782128352.087663
  486.35, -193.50, 4, 1782128352.0877247
  488.72, -209.49, 4, 1782128352.089895
  491.01, -225.48, 4, 1782128352.0899346
  493.38, -241.47, 4, 1782128352.4167833
  495.86, -257.44, 4, 1782128352.574221
  498.20, -273.43, 4, 1782128352.5744097
  500.23, -289.46, 4, 1782128352.5745027
  501.99, -305.52, 4, 1782128352.574721
  503.64, -321.60, 4, 1782128352.5748603
  503.64, -321.60, 4, 1782128352.87773
  503.64, -321.60, 4, 1782128353.021035
  503.64, -321.60, 4, 1782128353.0234237
  503.64, -321.60, 4, 1782128353.0238068
  503.64, -321.60, 4, 1782128353.0239863
  503.64, -321.60, 4, 1782128353.0452573
  503.64, -321.60, 4, 1782128353.3589606
  503.64, -321.60, 4, 1782128353.5352275
  503.64, -321.60, 4, 1782128353.5353892
  503.64, -321.60, 4, 1782128353.535578
  503.64, -321.60, 4, 1782128353.5356495
  503.64, -321.60, 4, 1782128353.5357196
  503.64, -321.60, 4, 1782128353.844422
  503.64, -321.60, 4, 1782128353.9975524
  503.64, -321.60, 4, 1782128353.9999545
  503.64, -321.60, 4, 1782128354.000075
  503.64, -321.60, 4, 1782128354.0002193
  503.64, -321.60, 4, 1782128354.011374
  503.64, -321.60, 4, 1782128354.3157628
  503.64, -321.60, 4, 1782128354.4662805
  503.64, -321.60, 4, 1782128354.4663985
  503.64, -321.60, 4, 1782128354.4665418
  503.64, -321.60, 4, 1782128354.466664
  503.64, -321.60, 4, 1782128354.4880705
  503.64, -321.60, 4, 1782128354.8946664
  503.64, -321.60, 4, 1782128354.8965583

Waypoints (x, y):
  #1: 17.04, -0.88
  #2: 17.04, -0.88
  #3: 17.04, -0.88
  #4: 17.04, -0.88
  #5: 58.95, -0.82
