type,x,y,ins_mode,dis_ins,yaw_ins,n,target,flag_save,comment
I,-3850.1,514.2,0,0.0,0.0,4,1,0,
I,-3849.8,514.3,0,0.0,0.0,4,1,0,
I,-3849.7,514.4,0,0.0,0.0,4,1,0,
I,-3849.7,514.4,0,0.0,0.0,4,1,0,
I,-3849.7,514.4,0,0.0,0.0,4,1,0,
I,-3849.6,514.4,0,0.0,0.0,4,1,0,
I,-3849.6,514.4,0,0.0,0.0,4,1,0,
I,-3849.7,514.4,0,0.0,0.0,4,1,0,
I,-3850.0,514.3,0,0.0,0.0,4,1,0,
I,-3850.3,514.1,0,0.0,0.0,4,1,0,
I,-3850.8,514.0,0,0.0,0.0,4,1,0,
I,-3850.8,514.0,0,0.0,0.0,4,1,0,
I,-3850.8,514.0,0,0.0,0.0,4,1,0,
I,-3850.8,514.0,0,0.0,0.0,4,1,0,
I,-3850.8,514.0,0,0.0,0.0,4,1,0,
I,-3850.6,514.0,0,0.0,0.0,4,1,0,
I,-3850.7,514.0,0,0.0,0.0,4,1,0,
I,-3850.6,514.1,0,0.0,0.0,4,1,0,
I,-3850.1,514.2,0,0.0,0.0,4,1,0,
I,-3849.5,514.5,0,0.0,0.0,4,1,0,
I,-3848.7,514.8,0,0.0,0.0,4,1,0,
I,-3848.2,515.1,0,0.0,0.0,4,1,0,
I,-3848.0,515.1,0,0.0,0.0,4,1,0,
I,-3848.0,515.1,0,0.0,0.0,4,1,0,
I,-3848.0,515.1,0,0.0,0.0,4,1,0,
I,-3847.9,515.2,0,0.0,0.0,4,1,0,
I,-3848.0,515.1,0,0.0,0.0,4,1,0,
I,-3848.2,515.1,0,0.0,0.0,4,1,0,
I,-3848.2,515.0,0,0.0,0.0,4,1,0,
I,-3848.1,515.1,0,0.0,0.0,4,1,0,
I,-3848.0,515.1,0,0.0,0.0,4,1,0,
I,-3848.2,515.0,0,0.0,0.0,4,1,0,
I,-3848.7,514.8,0,0.0,0.0,4,1,0,
I,-3848.7,514.8,0,0.0,0.0,4,1,0,
I,-3848.7,514.8,0,0.0,0.0,4,1,0,
I,-3848.7,514.8,0,0.0,0.0,4,1,1,
I,-3848.7,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.9,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.6,514.9,0,0.0,0.0,4,1,1,
I,-3848.9,514.8,0,0.0,0.0,4,1,1,
I,-3848.8,514.8,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.0,515.1,0,0.0,0.0,4,1,1,
I,-3847.9,515.1,0,0.0,0.0,4,1,1,
I,-3848.2,515.0,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.5,514.9,0,0.0,0.0,4,1,1,
I,-3848.6,514.9,0,0.0,0.0,4,1,1,
I,-3848.6,514.9,0,0.0,0.0,4,1,1,
I,-3848.7,514.8,0,0.0,0.0,4,1,1,
I,-3848.7,514.8,0,0.0,0.0,4,1,1,
I,-3848.7,514.8,0,0.0,0.0,4,1,1,
I,-3848.6,514.9,0,0.0,0.0,4,1,1,
I,-3848.4,514.9,0,0.0,0.0,4,1,1,
I,-3848.2,515.0,0,0.0,0.0,4,1,1,
I,-3848.2,515.0,0,0.0,0.0,4,1,1,
I,-3848.3,515.0,0,0.0,0.0,4,1,1,
I,-3848.3,515.0,0,0.0,0.0,4,1,1,
I,-3848.3,515.0,0,0.0,0.0,4,1,1,
I,-3848.3,515.0,0,0.0,0.0,4,1,1,
I,-3848.1,515.1,0,0.0,0.0,4,1,1,
I,-3848.0,515.1,0,0.0,0.0,4,1,1,
I,-3847.8,515.2,0,0.0,0.0,4,1,1,
I,-3847.1,515.4,0,0.0,0.0,4,1,1,
I,-3846.7,515.6,0,0.0,0.0,4,1,1,
I,-3846.6,515.6,0,0.0,0.0,4,1,1,
I,-3846.6,515.6,0,0.0,0.0,4,1,1,
I,-3846.7,515.6,0,0.0,0.0,4,1,1,
I,-3846.9,515.5,0,0.0,0.0,4,1,1,
I,-3846.9,515.5,0,0.0,0.0,4,1,1,
I,-3846.9,515.5,0,0.0,0.0,4,1,1,
I,-3846.9,515.5,0,0.0,0.0,4,1,1,
I,-3846.9,515.5,0,0.0,0.0,4,1,1,
I,-3847.1,515.5,0,0.0,0.0,4,1,1,
I,-3847.3,515.4,0,0.0,0.0,4,1,1,
I,-3847.3,515.4,0,0.0,0.0,4,1,1,
I,-3847.3,515.4,0,0.0,0.0,4,1,1,
